indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
eversex,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y025_029,18,32,29.7250134587708,1,0,,
sex12m,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y025_029,18,32,29.7250134587708,0.900776939893509,0.05101913162174337,0.7478334010430234,0.9652659829328586
sexcohab,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y025_029,18,32,29.7250134587708,0.41017412882556453,0.08901939633282994,0.2526703767480573,0.5885391075666792
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y025_029,18,32,29.7250134587708,0.49060281106794446,0.10608358276791946,0.295344394591821,0.6887711771591454
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y025_029,18,32,29.7250134587708,0,0,,
sti12m,BWA2013BAIS,CY2013Q1,BWA_3_03fy,Selibe-Phikwe,all,female,Y025_029,18,32,29.7250134587708,0.14495049024125645,0.06784085091071618,0.054805975000862955,0.33138152102529095
eversex,BWA2013BAIS,CY2013Q1,BWA_3_04br,Mahalapye,all,female,Y015_024,11,44,42.74116050765818,0.5075838268134285,0.07443037303975807,0.36509447718989535,0.6488516469195006
sex12m,BWA2013BAIS,CY2013Q1,BWA_3_04br,Mahalapye,all,female,Y015_024,11,44,42.74116050765818,0.4125297079944442,0.07581950461081585,0.27553928293673413,0.5645533059806027
sexcohab,BWA2013BAIS,CY2013Q1,BWA_3_04br,Mahalapye,all,female,Y015_024,11,44,42.74116050765818,0.10008064048719176,0.0364389618852156,0.04791135676354941,0.19728470480336044
sexnonreg,BWA2013BAIS,CY2013Q1,BWA_3_04br,Mahalapye,all,female,Y015_024,11,44,42.74116050765818,0.3124490675072525,0.06330511603656694,0.20322444829180647,0.44741347035870827
sexpaid12m,BWA2013BAIS,CY2013Q1,BWA_3_04br,Mahalapye,all,female,Y015_024,11,44,42.74116050765818,0.02212490664679789,0.019992758455082246,0.003684847546604609,0.12158329809667084
sti12m,BWA2013BAIS,CY2013Q1,BWA_3_04br,Mahalapye,all,female,Y015_024,11,44,42.74116050765818,0.0652413304048926,0.04249646450123254,0.017498814728986494,0.21476779828555814
eversex,BWA2013BAIS,CY2013Q1,BWA_3_04br,Mahalapye,all,female,Y015_019,10,25,24.124368404132426,0.1564240593410124,0.06657171348172432,0.0645321641355596,0.3326384996754282
