indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0502,Búzi,all,female,Y025_029,3,18,17.24307553565254,1,0,,
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0502,Búzi,all,female,Y025_029,3,18,17.24307553565254,0.9027729170247347,0.0455589661012333,0.7704944154401299,0.962519677172676
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0502,Búzi,all,female,Y025_029,3,18,17.24307553565254,0.9027729170247347,0.0455589661012333,0.7704944154401299,0.962519677172676
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0502,Búzi,all,female,Y025_029,3,18,17.24307553565254,0,0,,
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0502,Búzi,all,female,Y025_029,3,18,17.24307553565254,0,0,,
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0502,Búzi,all,female,Y025_029,3,18,17.24307553565254,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0502,Búzi,all,female,Y025_029,3,18,17.24307553565254,0,0,,
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y015_024,1,12,11.999999999999998,0.7500000000000001,1.0408340855860824e-16,0.7499999999999999,0.7500000000000003
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y015_024,1,12,11.999999999999998,0.41666666666666674,1.1102230246251644e-16,0.4166666666666665,0.4166666666666669
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y015_024,1,12,11.999999999999998,0.41666666666666674,1.1102230246251644e-16,0.4166666666666665,0.4166666666666669
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y015_024,1,12,11.999999999999998,0,0,,
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y015_024,1,12,11.999999999999998,0,0,,
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y015_024,1,12,11.999999999999998,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y015_024,1,12,11.999999999999998,0,0,,
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y015_019,1,4,4,0.5,0,0.5,0.5
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y015_019,1,4,4,0.25,0,0.25,0.25
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y015_019,1,4,4,0.25,0,0.25,0.25
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y015_019,1,4,4,0,0,,
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y015_019,1,4,4,0,0,,
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y015_019,1,4,4,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y015_019,1,4,4,0,0,,
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y020_024,1,8,8,0.875,0,0.875,0.875
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y020_024,1,8,8,0.5,0,0.5,0.5
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y020_024,1,8,8,0.5,0,0.5,0.5
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y020_024,1,8,8,0,0,,
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y020_024,1,8,8,0,0,,
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y020_024,1,8,8,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y020_024,1,8,8,0,0,,
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y025_029,1,7,6.999999999999999,1,0,,
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y025_029,1,7,6.999999999999999,0.42857142857142855,0,0.4285714285714286,0.4285714285714286
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y025_029,1,7,6.999999999999999,0.42857142857142855,0,0.4285714285714286,0.4285714285714286
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y025_029,1,7,6.999999999999999,0,0,,
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y025_029,1,7,6.999999999999999,0,0,,
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y025_029,1,7,6.999999999999999,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0503,Chibabava,all,female,Y025_029,1,7,6.999999999999999,0.14285714285714285,2.0816681711721892e-17,0.1428571428571428,0.1428571428571429
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y015_024,7,65,58.46376513023591,0.7888404141978876,0.05054161463212227,0.6733224638773199,0.8713164472586741
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y015_024,7,65,58.46376513023591,0.6623267640997421,0.07492960786163351,0.5042579958147162,0.7908949401688973
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y015_024,7,65,58.46376513023591,0.3713619522747267,0.08258200198267909,0.2279890441382738,0.5416394021336517
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y015_024,7,65,58.46376513023591,0.2909648118250155,0.06745035704807405,0.17777357089128268,0.43784799354967685
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y015_024,7,65,58.46376513023591,0.2909648118250155,0.06745035704807405,0.17777357089128268,0.43784799354967685
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y015_024,7,65,58.46376513023591,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y015_024,7,65,58.46376513023591,0.11064916626735617,0.028824889032211864,0.06548317326020499,0.1809361093661031
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y015_019,6,38,34.89748919609905,0.6117565421112949,0.05119743248451046,0.5080529622919464,0.7062393607903276
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y015_019,6,38,34.89748919609905,0.4489181441772811,0.08456275529129913,0.294215971172522,0.614178222415493
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y015_019,6,38,34.89748919609905,0.1346931435290457,0.05809667581041012,0.05535403484471406,0.2925338580907265
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y015_019,6,38,34.89748919609905,0.3142250006482354,0.06624503203994399,0.20053230439747524,0.4556394929906654
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y015_019,6,38,34.89748919609905,0.3142250006482354,0.06624503203994399,0.20053230439747524,0.4556394929906654
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y015_019,6,38,34.89748919609905,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y015_019,6,38,34.89748919609905,0.07707406087398688,0.02025927962692882,0.04560799730752926,0.12735248521767584
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y020_024,7,27,24.11218049133662,1,0,,
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y020_024,7,27,24.11218049133662,0.916800959058568,0.052740305713663393,0.7397122314312694,0.9771309393214477
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y020_024,7,27,24.11218049133662,0.6535722238153221,0.12669099586864369,0.3865303108261453,0.8496013675007718
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y020_024,7,27,24.11218049133662,0.26322873524324586,0.08034182810342043,0.13691015302006,0.4458842215406321
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y020_024,7,27,24.11218049133662,0.26322873524324586,0.08034182810342043,0.13691015302006,0.4458842215406321
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y020_024,7,27,24.11218049133662,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y020_024,7,27,24.11218049133662,0.15068502760575814,0.07175754310065513,0.05581995688927986,0.34744448778690973
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y025_029,6,28,25.52419702776097,1,0,,
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y025_029,6,28,25.52419702776097,0.8869823115007887,0.0571722849404998,0.7195962389150969,0.9600018377534114
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y025_029,6,28,25.52419702776097,0.6872781147508987,0.10257187180026692,0.46307986274589247,0.8484890660572793
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y025_029,6,28,25.52419702776097,0.19970419674988996,0.0583603030912856,0.10872424847643083,0.3379486193313231
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y025_029,6,28,25.52419702776097,0.19970419674988996,0.0583603030912856,0.10872424847643083,0.3379486193313231
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y025_029,6,28,25.52419702776097,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0504,Beira,all,female,Y025_029,6,28,25.52419702776097,0.057318547856171576,0.052450231299361515,0.008989650621973886,0.28955272828470363
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y015_024,2,17,14.611987992242407,0.8300781416165878,0.07798636325684132,0.6230484149377624,0.9352242397159827
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y015_024,2,17,14.611987992242407,0.5939198384014425,0.006781422891899196,0.5805627390314688,0.6071394141181791
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y015_024,2,17,14.611987992242407,0.37567935360576965,0.027125691567596994,0.32418539376008526,0.4301466229830692
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y015_024,2,17,14.611987992242407,0.21824048479567276,0.020344268675697733,0.18098890029980447,0.2607185530062963
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y015_024,2,17,14.611987992242407,0.21824048479567276,0.020344268675697733,0.18098890029980447,0.2607185530062963
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y015_024,2,17,14.611987992242407,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y015_024,2,17,14.611987992242407,0.13952105039062432,0.04407924879734511,0.07317627659127295,0.24980450209851732
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y015_019,2,11,9.082600486541947,0.7049978081869727,0.09198771219718035,0.5010800230738394,0.8504460419956194
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y015_019,2,11,9.082600486541947,0.5683326027289909,0.03066257073239344,0.5075209296793957,0.627151715090588
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y015_019,2,11,9.082600486541947,0.18944420090966363,0.01022085691079783,0.1702178947378721,0.2102917830840513
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y015_019,2,11,9.082600486541947,0.37888840181932726,0.020441713821595636,0.33972543325540444,0.41969632877679
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y015_019,2,11,9.082600486541947,0.37888840181932726,0.020441713821595636,0.33972543325540444,0.41969632877679
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y015_019,2,11,9.082600486541947,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y015_019,2,11,9.082600486541947,0.05277899545168185,0.05110428455398909,0.007458342146086116,0.29236974754003375
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y020_024,2,6,5.634152424824774,0.9999999999999999,1.0333851478218753e-16,0.9999999999999993,1
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y020_024,2,6,5.634152424824774,0.6286801441756823,0.03772375380369219,0.55226631564876,0.6991567850844309
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y020_024,2,6,5.634152424824774,0.6286801441756823,0.03772375380369219,0.55226631564876,0.6991567850844309
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y020_024,2,6,5.634152424824774,0,0,,
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y020_024,2,6,5.634152424824774,0,0,,
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y020_024,2,6,5.634152424824774,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y020_024,2,6,5.634152424824774,0.2573602883513646,0.07544806138917183,0.13782887186785014,0.4289767737709738
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y025_029,2,9,7.653604156495254,1,0,,
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y025_029,2,9,7.653604156495254,0.6944123731486848,0.10220284323219984,0.4692538795499437,0.8538096421966741
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y025_029,2,9,7.653604156495254,0.5416185597230272,0.15330426484829973,0.26049289856038327,0.7985294948782576
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y025_029,2,9,7.653604156495254,0.1527938134256576,0.05110142161609992,0.0768044201188762,0.2810760106302421
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y025_029,2,9,7.653604156495254,0.1527938134256576,0.05110142161609992,0.0768044201188762,0.2810760106302421
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y025_029,2,9,7.653604156495254,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0505,Dondo,all,female,Y025_029,2,9,7.653604156495254,0.21180154664358558,0.012775355404024975,0.18784285419258195,0.23792087752132146
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y015_024,2,12,11.354997931074639,0.6398094042305098,0.06790053567218003,0.49926380067812987,0.7598794664536466
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y015_024,2,12,11.354997931074639,0.5799761755288138,0.008487566959022514,0.563256030859536,0.5965147499645657
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y015_024,2,12,11.354997931074639,0.5799761755288138,0.008487566959022514,0.563256030859536,0.5965147499645657
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y015_024,2,12,11.354997931074639,0,0,,
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y015_024,2,12,11.354997931074639,0,0,,
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y015_024,2,12,11.354997931074639,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y015_024,2,12,11.354997931074639,0,0,,
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y015_019,2,8,7.522796043744601,0.4370345396803183,0.16588856519539094,0.17154660149873052,0.7442722579673964
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y015_019,2,8,7.522796043744601,0.3435172698401592,0.08294428259769548,0.2028560790262865,0.5182969466146188
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y015_019,2,8,7.522796043744601,0.3435172698401592,0.08294428259769548,0.2028560790262865,0.5182969466146188
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y015_019,2,8,7.522796043744601,0,0,,
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y015_019,2,8,7.522796043744601,0,0,,
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y015_019,2,8,7.522796043744601,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y015_019,2,8,7.522796043744601,0,0,,
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y020_024,2,4,3.855315360013905,1,0,,
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y020_024,2,4,3.855315360013905,1,0,,
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y020_024,2,4,3.855315360013905,1,0,,
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y020_024,2,4,3.855315360013905,0,0,,
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y020_024,2,4,3.855315360013905,0,0,,
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y020_024,2,4,3.855315360013905,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y020_024,2,4,3.855315360013905,0,0,,
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y025_029,2,7,6.561280764474222,1,0,,
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y025_029,2,7,6.561280764474222,0.8891341372798686,0.08742785449710973,0.5850634869335664,0.9785481546880793
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y025_029,2,7,6.561280764474222,0.8891341372798686,0.08742785449710973,0.5850634869335664,0.9785481546880793
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y025_029,2,7,6.561280764474222,0,0,,
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y025_029,2,7,6.561280764474222,0,0,,
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y025_029,2,7,6.561280764474222,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0506,Nhamatanda,all,female,Y025_029,2,7,6.561280764474222,0.11086586272013145,0.08742785449710973,0.0214518453119208,0.41493651306643353
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y015_024,2,14,11.735114127336036,0.8971915349524479,0.04083559035651199,0.7856152886923984,0.954091454101981
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y015_024,2,14,11.735114127336036,0.7943830699048956,0.08167118071302397,0.5918325938819372,0.9114569457801545
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y015_024,2,14,11.735114127336036,0.7943830699048956,0.08167118071302397,0.5918325938819372,0.9114569457801545
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y015_024,2,14,11.735114127336036,0,0,,
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y015_024,2,14,11.735114127336036,0,0,,
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y015_024,2,14,11.735114127336036,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y015_024,2,13,10.783779871358318,0.1145892053618196,0.050730425369380966,0.046322285424905,0.2564135246927453
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y015_019,2,8,6.705779501334879,0.8200851861667835,0.07146960406116577,0.6381946778426424,0.921746189952751
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y015_019,2,8,6.705779501334879,0.6401703723335672,0.1429392081223316,0.3452235182194868,0.8572101593153175
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y015_019,2,8,6.705779501334879,0.6401703723335672,0.1429392081223316,0.3452235182194868,0.8572101593153175
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y015_019,2,8,6.705779501334879,0,0,,
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y015_019,2,8,6.705779501334879,0,0,,
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y015_019,2,8,6.705779501334879,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y015_019,2,8,6.705779501334879,0.1799148138332163,0.07146960406116583,0.07825381004724878,0.3618053221573577
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y020_024,2,6,5.029334626001159,1,0,,
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y020_024,2,6,5.029334626001159,1,0,,
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y020_024,2,6,5.029334626001159,1,0,,
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y020_024,2,6,5.029334626001159,0,0,,
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y020_024,2,6,5.029334626001159,0,0,,
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y020_024,2,6,5.029334626001159,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y020_024,2,5,4.089326758911592,0,0,,
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y025_029,2,10,8.178653517823184,1,0,,
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y025_029,2,10,8.178653517823184,0.8422035704497498,0.08246377112616642,0.6126673592641354,0.9473944379343738
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y025_029,2,10,8.178653517823184,0.8422035704497498,0.08246377112616642,0.6126673592641354,0.9473944379343738
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y025_029,2,10,8.178653517823184,0,0,,
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y025_029,2,10,8.178653517823184,0,0,,
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y025_029,2,10,8.178653517823184,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0508,Gorongosa,all,female,Y025_029,2,10,8.178653517823184,0.061469046966499845,0.05497584741744428,0.010015893175731238,0.297747243689922
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y015_024,2,19,18.33676654548975,0.9413865201001941,0.014899476008428657,0.9044042396660982,0.964621457413487
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y015_024,2,19,18.33676654548975,0.9413865201001941,0.014899476008428657,0.9044042396660982,0.964621457413487
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y015_024,2,19,18.33676654548975,0.7296638241202329,0.017879371210114386,0.6932301594951711,0.7632482043410248
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y015_024,2,19,18.33676654548975,0.2117226959799612,0.0029798952016857057,0.2059411242918415,0.21762209545749325
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y015_024,2,19,18.33676654548975,0.2117226959799612,0.0029798952016857057,0.2059411242918415,0.21762209545749325
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y015_024,2,19,18.33676654548975,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y015_024,2,19,18.33676654548975,0.03588225628054322,0.041718532823600156,0.0034893855303439938,0.28345109816860736
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y015_019,2,9,8.537162213249685,0.865749061159491,0.06253816318808218,0.6919590139588491,0.9487521955004375
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y015_019,2,9,8.537162213249685,0.865749061159491,0.06253816318808218,0.6919590139588491,0.9487521955004375
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y015_019,2,9,8.537162213249685,0.5150608570291093,0.10944178557914383,0.3103410454686404,0.7148482286993385
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y015_019,2,9,8.537162213249685,0.3506882041303817,0.04690362239106166,0.265078967513595,0.4471245083019781
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y015_019,2,9,8.537162213249685,0.3506882041303817,0.04690362239106166,0.265078967513595,0.4471245083019781
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y015_019,2,9,8.537162213249685,0,0,,
sti12m,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y015_019,2,9,8.537162213249685,0,0,,
eversex,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y020_024,2,10,9.855611528925726,0.9999999999999999,1.0416464356518177e-16,0.9999999999999993,1
sex12m,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y020_024,2,10,9.855611528925726,0.9999999999999999,1.0416464356518177e-16,0.9999999999999993,1
sexcohab,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y020_024,2,10,9.855611528925726,0.8959653746244013,0.009388223984709662,0.8760745544086168,0.9129807088926899
sexnonreg,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y020_024,2,10,9.855611528925726,0.1040346253755986,0.009388223984709735,0.08701929110730978,0.12392544559138324
sexnonregplus,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y020_024,2,10,9.855611528925726,0.1040346253755986,0.009388223984709735,0.08701929110730978,0.12392544559138324
sexpaid12m,MOZ2009AIS,CY2009Q3,MOZ_2_0509,Marromeu,all,female,Y020_024,2,10,9.855611528925726,0,0,,
