indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sti12m,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y015_024,35,274,242.4801639165198,0.07966604356944877,0.021157515334637216,0.04686554691222515,0.13223811670853441
eversex,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y015_019,33,148,132.72507465841022,0.5183618519041806,0.05490904495152826,0.411545532055714,0.623525840093355
sex12m,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y015_019,33,148,132.72507465841022,0.34534273376575,0.042430722048379374,0.2674852744763096,0.4324824211095709
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y015_019,33,148,132.72507465841022,0.08793387817769474,0.025222297321330005,0.04947675416743554,0.15151792657267793
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y015_019,33,148,132.72507465841022,0.2574088555880552,0.036734975745263,0.19214313004468467,0.335633202677068
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y015_019,33,148,132.72507465841022,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y015_019,33,148,132.72507465841022,0.03763148427466372,0.015423059254291112,0.016687818023532735,0.08265069052228048
eversex,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y020_024,34,125,109.01105358262745,0.970974212334993,0.014994269569958427,0.921821840181542,0.9895729370483551
sex12m,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y020_024,34,125,109.01105358262745,0.8683908313220089,0.02413098793505068,0.8135092015900611,0.9089296196461155
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y020_024,34,125,109.01105358262745,0.5160609752745744,0.04752023788317921,0.42343926059907366,0.6075922727812965
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y020_024,34,125,109.01105358262745,0.3523298560474345,0.04376055415494574,0.271965152039529,0.44202383781398535
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y020_024,34,125,109.01105358262745,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y020_024,34,126,109.98697365509685,0.12734303864358723,0.03299218485691038,0.07540045985000425,0.20705512234925952
eversex,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y025_029,33,85,75.95030900742447,0.9816301321929287,0.016705270069048626,0.8968577250765696,0.9969641334170739
sex12m,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y025_029,33,86,76.95025882232878,0.8182178875956408,0.031216036362727288,0.7489415844022073,0.8716541795081081
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y025_029,33,86,76.95025882232878,0.4818041439572186,0.05823891294677174,0.3705155468210394,0.5949277661201245
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y025_029,33,86,76.95025882232878,0.33641374363842225,0.061083396549073035,0.22871034965734285,0.46430420541077905
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y025_029,33,86,76.95025882232878,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_7,Quthing,all,female,Y025_029,34,87,77.65283492780077,0.15035074523563924,0.03934406483490048,0.0882253623885896,0.24449211879575714
eversex,LSO2014DHS,CY2014Q4,LSO_1_8,Qacha's Nek,all,female,Y015_024,38,238,214.12359884523434,0.6973427575007218,0.03127094673871691,0.6328073400169126,0.7549284654053595
sex12m,LSO2014DHS,CY2014Q4,LSO_1_8,Qacha's Nek,all,female,Y015_024,38,238,214.12359884523434,0.5762994335359651,0.03846227573755696,0.49971812881178873,0.6493830057007429
sexcohab,LSO2014DHS,CY2014Q4,LSO_1_8,Qacha's Nek,all,female,Y015_024,38,238,214.12359884523434,0.30303521914542464,0.040021717296643236,0.23071397353123746,0.3866329879777322
sexnonreg,LSO2014DHS,CY2014Q4,LSO_1_8,Qacha's Nek,all,female,Y015_024,38,238,214.12359884523434,0.27326421439054044,0.03594340040074713,0.20868634703842126,0.34901183114047596
sexpaid12m,LSO2014DHS,CY2014Q4,LSO_1_8,Qacha's Nek,all,female,Y015_024,38,238,214.12359884523434,0,0,,
sti12m,LSO2014DHS,CY2014Q4,LSO_1_8,Qacha's Nek,all,female,Y015_024,38,238,214.12359884523434,0.11808562725875758,0.02125135694122933,0.08236492551032748,0.1664873150755264
eversex,LSO2014DHS,CY2014Q4,LSO_1_8,Qacha's Nek,all,female,Y015_019,37,144,130.110414857722,0.5469559880813244,0.047051410666568934,0.4541840157292779,0.6365769166846085
sex12m,LSO2014DHS,CY2014Q4,LSO_1_8,Qacha's Nek,all,female,Y015_019,37,144,130.110414857722,0.42455490705063703,0.05562599705809275,0.3207422839453417,0.5354796984231509
