indicator,survey_id,survey_mid_calendar_quarter,area_id,area_name,res_type,sex,age_group,n_clusters,n_observations,n_eff_kish,estimate,std_error,ci_lower,ci_upper
sex12m,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y015_024,33,433,384.79125287657587,0.5405911306366649,0.025367136498774246,0.4906332319599057,0.5897463052926706
sexcohab,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y015_024,33,433,384.79125287657587,0.47237666850650417,0.029538537977847543,0.4151069493351219,0.5303827511050329
sexnonreg,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y015_024,33,433,384.79125287657587,0.06821446213016065,0.019705929665601613,0.03834266978804783,0.1184910890016085
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y015_024,33,228,206.60540574316076,0.004417008417272892,0.00349556443643787,9.333112520469572e-4,0.020635446718516637
sti12m,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y015_024,33,433,384.79125287657587,0.10075817941337759,0.019689373274556353,0.06819553869897804,0.14642583632981745
eversex,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y015_019,33,208,183.2301501628343,0.32718120408238005,0.041532514912358494,0.25147756971873725,0.4130971755828465
sex12m,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y015_019,33,209,184.19770345522699,0.2707876143747102,0.032139890879869876,0.21254639484375784,0.33813502129866874
sexcohab,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y015_019,33,209,184.19770345522699,0.19079613875024362,0.031041792123178126,0.13718026910680983,0.25907518980782085
sexnonreg,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y015_019,33,209,184.19770345522699,0.07999147562446658,0.02203105664400806,0.046123757140325905,0.1352027081586097
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y015_019,29,56,50.924676114714416,0,0,,
sti12m,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y015_019,33,209,184.19770345522699,0.06223264126521461,0.01693308253459113,0.03621810295181373,0.10489900068059875
eversex,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y020_024,33,216,193.2993079131381,0.8957802907789691,0.022815284472012184,0.8418700006678576,0.9327788173676911
sex12m,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y020_024,33,224,200.69212524206395,0.7804057417139176,0.029872508504086136,0.7163412693677231,0.8333669514522662
sexcohab,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y020_024,33,224,200.69212524206395,0.7226592673621164,0.03651526094479751,0.6457942500355212,0.788311758384763
sexnonreg,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y020_024,33,224,200.69212524206395,0.05774647435180124,0.025532120218992014,0.023848356729601342,0.13325023102267677
sexpaid12m,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y020_024,33,172,155.8061569279116,0.005779282835760443,0.004567799238148417,0.00122230910347721,0.026868390271330832
sti12m,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y020_024,33,224,200.69212524206395,0.13500156910505734,0.028200717911638737,0.08860722999396876,0.20034778923416985
eversex,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y025_029,31,135,111.40094269940217,0.9952698100591201,0.0033981060300019602,0.9808166801441219,0.998846445009774
sex12m,MWI2015DHS,CY2015Q4,MWI_5_12,Dowa,all,female,Y025_029,31,141,116.67129373520552,0.874114437376904,0.03773727919019671,0.780001525974424,0.9315024483667631
